,Unnamed: 0,CountryName,Date,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
43586,43586,Dominican Republic,20210601,62.96,65.1,72.62,12.5
43616,43616,Dominican Republic,20210701,62.96,65.1,72.62,12.5
43647,43647,Dominican Republic,20210801,60.19,63.54,70.83,12.5
43678,43678,Dominican Republic,20210901,51.39,58.59,65.18,12.5
43708,43708,Dominican Republic,20211001,65.74,59.37,67.86,0.0
43739,43739,Dominican Republic,20211101,52.78,52.08,59.52,0.0
43769,43769,Dominican Republic,20211201,37.96,43.75,50.0,0.0
43800,43800,Algeria,20210101,72.22,63.02,64.88,50.0
43831,43831,Algeria,20210201,72.22,66.77,69.17,50.0
43859,43859,Algeria,20210301,69.44,62.08,67.38,25.0
43890,43890,Algeria,20210401,77.78,68.85,75.12,25.0
43920,43920,Algeria,20210501,70.83,64.95,70.65,25.0
43951,43951,Algeria,20210601,61.57,62.86,64.7,50.0
43981,43981,Algeria,20210701,50.46,56.61,57.56,50.0
44012,44012,Algeria,20210801,49.07,55.83,56.67,50.0
44043,44043,Algeria,20210901,49.07,55.83,56.67,50.0
44073,44073,Algeria,20211001,56.48,60.0,61.43,50.0
44104,44104,Algeria,20211101,39.81,49.58,49.52,50.0
44134,44134,Algeria,20211201,50.0,53.44,53.93,50.0
44165,44165,Ecuador,20210101,73.15,66.67,65.48,75.0
44196,44196,Ecuador,20210201,69.44,69.17,68.33,75.0
44224,44224,Ecuador,20210301,63.89,61.88,60.0,75.0
44255,44255,Ecuador,20210401,65.28,63.91,62.32,75.0
44285,44285,Ecuador,20210501,75.46,69.64,68.87,75.0
44316,44316,Ecuador,20210601,60.19,67.24,66.13,75.0
44346,44346,Ecuador,20210701,58.33,68.54,67.62,75.0
44377,44377,Ecuador,20210801,62.04,67.29,66.19,75.0
44408,44408,Ecuador,20210901,63.89,70.42,69.76,75.0
44438,44438,Ecuador,20211001,58.8,67.55,66.49,75.0
44469,44469,Ecuador,20211101,57.87,68.28,67.32,75.0
44499,44499,Ecuador,20211201,57.87,69.53,68.75,75.0
44530,44530,Egypt,20210101,65.74,61.46,59.52,75.0
44561,44561,Egypt,20210201,54.63,58.02,55.6,75.0
44589,44589,Egypt,20210301,54.63,58.02,55.6,75.0
44620,44620,Egypt,20210401,50.93,54.27,51.31,75.0
44650,44650,Egypt,20210501,50.93,54.27,51.31,75.0
44681,44681,Egypt,20210601,33.33,45.62,41.43,75.0
44711,44711,Egypt,20210701,43.52,48.02,44.17,75.0
44742,44742,Egypt,20210801,43.52,48.02,44.17,75.0
44773,44773,Egypt,20210901,43.52,48.02,44.17,75.0
44803,44803,Egypt,20211001,43.52,48.02,44.17,75.0
44834,44834,Egypt,20211101,43.52,48.02,44.17,75.0
44864,44864,Egypt,20211201,43.52,48.02,44.17,75.0
44895,44895,Eritrea,20210101,89.81,69.27,72.02,50.0
44926,44926,Eritrea,20210201,89.81,69.27,72.02,50.0
44954,44954,Eritrea,20210301,92.59,78.12,82.14,50.0
44985,44985,Eritrea,20210401,85.19,70.83,73.81,50.0
45015,45015,Eritrea,20210501,64.81,52.6,60.12,0.0
45046,45046,Eritrea,20210601,64.81,52.6,60.12,0.0
45076,45076,Eritrea,20210701,62.04,51.04,58.33,0.0
45107,45107,Eritrea,20210801,62.04,51.04,58.33,0.0
45138,45138,Eritrea,20210901,47.22,41.67,47.62,0.0
45168,45168,Eritrea,20211001,47.22,41.67,47.62,0.0
45199,45199,Eritrea,20211101,47.22,41.67,47.62,0.0
45229,45229,Eritrea,20211201,62.04,50.0,57.14,0.0
45260,45260,Spain,20210101,78.7,73.33,71.31,87.5
45291,45291,Spain,20210201,71.3,69.17,66.55,87.5
45319,45319,Spain,20210301,68.52,67.6,64.76,87.5
45350,45350,Spain,20210401,69.44,68.13,65.36,87.5
45380,45380,Spain,20210501,69.44,68.13,65.36,87.5
45411,45411,Spain,20210601,63.43,65.99,62.92,87.5
45441,45441,Spain,20210701,48.61,54.53,49.82,87.5
45472,45472,Spain,20210801,47.69,58.59,54.46,87.5
45503,45503,Spain,20210901,47.69,58.59,54.46,87.5
45533,45533,Spain,20211001,43.98,58.07,53.87,87.5
45564,45564,Spain,20211101,41.2,56.51,52.08,87.5
45594,45594,Spain,20211201,43.98,58.07,53.87,87.5
45625,45625,Estonia,20210101,55.56,49.17,49.05,50.0
45656,45656,Estonia,20210201,42.59,43.12,42.14,50.0
45684,45684,Estonia,20210301,41.67,46.77,46.31,50.0
45715,45715,Estonia,20210401,61.11,66.25,61.43,100.0
45745,45745,Estonia,20210501,58.33,64.69,59.64,100.0
45776,45776,Estonia,20210601,41.67,50.0,51.79,37.5
45806,45806,Estonia,20210701,37.96,43.23,44.05,37.5
45837,45837,Estonia,20210801,23.15,31.77,36.31,0.0
45868,45868,Estonia,20210901,28.7,34.9,39.88,0.0
45898,45898,Estonia,20211001,25.0,34.9,39.88,0.0
45929,45929,Estonia,20211101,32.41,42.19,48.21,0.0
45959,45959,Estonia,20211201,42.59,45.83,52.38,0.0
45990,45990,Ethiopia,20210101,51.85,48.44,55.36,0.0
46021,46021,Ethiopia,20210201,43.52,45.31,51.79,0.0
46049,46049,Ethiopia,20210301,37.96,42.19,48.21,0.0
46080,46080,Ethiopia,20210401,43.52,44.37,50.71,0.0
46110,46110,Ethiopia,20210501,43.52,44.37,50.71,0.0
46141,46141,Ethiopia,20210601,43.52,44.37,50.71,0.0
46171,46171,Ethiopia,20210701,43.52,44.37,50.71,0.0
46202,46202,Ethiopia,20210801,43.52,45.62,52.14,0.0
46233,46233,Ethiopia,20210901,43.52,45.62,52.14,0.0
46263,46263,Ethiopia,20211001,43.52,45.62,52.14,0.0
46294,46294,Ethiopia,20211101,43.52,45.62,52.14,0.0
46324,46324,Ethiopia,20211201,43.52,45.62,52.14,0.0
46355,46355,Finland,20210101,52.31,53.07,49.94,75.0
46386,46386,Finland,20210201,52.31,54.32,51.37,75.0
46414,46414,Finland,20210301,52.31,55.57,52.8,75.0
46445,46445,Finland,20210401,52.31,56.35,53.69,75.0
46475,46475,Finland,20210501,52.31,56.35,53.69,75.0
46506,46506,Finland,20210601,52.31,57.6,55.12,75.0
46536,46536,Finland,20210701,43.98,54.17,51.19,75.0
46567,46567,Finland,20210801,38.43,53.39,50.3,75.0
46598,46598,Finland,20210901,36.57,52.34,49.11,75.0
46628,46628,Finland,20211001,29.63,48.44,44.64,75.0
46659,46659,Finland,20211101,25.93,46.35,42.26,75.0
46689,46689,Finland,20211201,32.87,52.34,49.11,75.0
46720,46720,Fiji,20210101,49.07,56.77,54.17,75.0
46751,46751,Fiji,20210201,49.07,56.77,54.17,75.0
46779,46779,Fiji,20210301,49.07,56.77,54.17,75.0
46810,46810,Fiji,20210401,49.07,58.02,55.6,75.0
46840,46840,Fiji,20210501,60.19,60.0,61.43,50.0
46871,46871,Fiji,20210601,67.59,68.85,67.98,75.0
46901,46901,Fiji,20210701,67.59,68.85,67.98,75.0
46932,46932,Fiji,20210801,67.59,68.85,67.98,75.0
46963,46963,Fiji,20210901,86.11,76.56,76.79,75.0
46993,46993,Fiji,20211001,88.89,81.25,82.14,75.0
47024,47024,Fiji,20211101,90.74,80.21,80.95,75.0
47054,47054,Fiji,20211201,93.52,83.33,84.52,75.0
47085,47085,France,20210101,63.89,61.2,62.8,50.0
47116,47116,France,20210201,63.89,63.7,65.65,50.0
47144,47144,France,20210301,70.37,68.59,71.25,50.0
47175,47175,France,20210401,68.52,67.55,70.06,50.0
47205,47205,France,20210501,75.0,72.45,75.65,50.0
47236,47236,France,20210601,54.63,62.24,63.99,50.0
47266,47266,France,20210701,45.83,54.17,54.76,50.0
47297,47297,France,20210801,43.98,56.77,57.74,50.0
47328,47328,France,20210901,66.67,66.41,72.32,25.0
47358,47358,France,20211001,66.67,65.62,71.43,25.0
47389,47389,France,20211101,66.67,64.84,70.54,25.0
47419,47419,France,20211201,66.67,65.62,71.43,25.0
47450,47450,Faeroe Islands,20210101,35.19,46.51,42.44,75.0
47481,47481,Faeroe Islands,20210201,27.78,36.09,37.68,25.0
47509,47509,Faeroe Islands,20210301,59.26,56.67,61.19,25.0
47540,47540,Faeroe Islands,20210401,48.15,50.94,54.64,25.0
47570,47570,Faeroe Islands,20210501,38.89,44.17,46.9,25.0
47601,47601,Faeroe Islands,20210601,38.89,47.29,50.48,25.0
47631,47631,Faeroe Islands,20210701,41.67,48.85,52.26,25.0
47662,47662,Faeroe Islands,20210801,41.67,48.85,52.26,25.0
47693,47693,Faeroe Islands,20210901,13.89,25.94,26.07,25.0
47723,47723,Faeroe Islands,20211001,13.89,26.56,30.36,0.0
47754,47754,Faeroe Islands,20211101,38.89,40.62,46.43,0.0
47784,47784,Faeroe Islands,20211201,40.74,41.67,47.62,0.0
47815,47815,Gabon,20210101,65.74,69.27,66.67,87.5
47846,47846,Gabon,20210201,65.74,64.58,66.67,50.0
47874,47874,Gabon,20210301,65.74,64.58,66.67,50.0
47905,47905,Gabon,20210401,68.52,56.15,64.17,0.0
47935,47935,Gabon,20210501,67.59,58.75,63.57,25.0
47966,47966,Gabon,20210601,67.59,58.75,63.57,25.0
47996,47996,Gabon,20210701,67.59,58.75,63.57,25.0
48027,48027,Gabon,20210801,67.59,58.75,63.57,25.0
48058,48058,Gabon,20210901,60.19,54.58,58.81,25.0
48088,48088,Gabon,20211001,55.56,56.77,57.74,50.0
48119,48119,Gabon,20211101,51.85,54.69,55.36,50.0
48149,48149,Gabon,20211201,49.07,46.88,53.57,0.0
48180,48180,United Kingdom,20210101,79.63,79.27,76.31,100.0
48211,48211,United Kingdom,20210201,87.96,83.96,81.67,100.0
48239,48239,United Kingdom,20210301,86.11,81.88,79.29,100.0
48270,48270,United Kingdom,20210401,70.37,73.23,69.4,100.0
48300,48300,United Kingdom,20210501,61.11,68.02,63.45,100.0
48331,48331,United Kingdom,20210601,62.5,68.8,64.35,100.0
48361,48361,United Kingdom,20210701,51.39,63.8,58.63,100.0
48392,48392,United Kingdom,20210801,43.98,57.81,51.79,100.0
48423,48423,United Kingdom,20210901,43.98,57.81,51.79,100.0
48453,48453,United Kingdom,20211001,41.2,46.88,50.0,25.0
48484,48484,United Kingdom,20211101,46.76,50.0,53.57,25.0
48514,48514,United Kingdom,20211201,46.76,50.0,53.57,25.0
48545,48545,United Kingdom,20210101,74.07,74.06,70.36,100.0
48576,48576,United Kingdom,20210201,87.96,83.96,81.67,100.0
48604,48604,United Kingdom,20210301,87.96,85.21,83.1,100.0
48635,48635,United Kingdom,20210401,73.15,74.79,71.19,100.0
48665,48665,United Kingdom,20210501,63.89,71.67,67.62,100.0
48696,48696,United Kingdom,20210601,58.33,68.54,64.05,100.0
48726,48726,United Kingdom,20210701,52.78,66.67,61.9,100.0
48757,48757,United Kingdom,20210801,23.15,43.49,35.42,100.0
48788,48788,United Kingdom,20210901,23.15,43.49,35.42,100.0
48818,48818,United Kingdom,20211001,23.15,34.11,35.42,25.0
48849,48849,United Kingdom,20211101,23.15,34.11,35.42,25.0
48879,48879,United Kingdom,20211201,23.15,34.9,36.31,25.0
48910,48910,United Kingdom,20210101,71.3,74.58,70.95,100.0
48941,48941,United Kingdom,20210201,82.41,80.83,78.1,100.0
48969,48969,United Kingdom,20210301,82.41,80.0,77.14,100.0
49000,49000,United Kingdom,20210401,75.0,75.83,72.38,100.0
49030,49030,United Kingdom,20210501,63.89,69.58,65.24,100.0
49061,49061,United Kingdom,20210601,52.78,63.33,58.1,100.0
49091,49091,United Kingdom,20210701,52.78,64.58,59.52,100.0
49122,49122,United Kingdom,20210801,52.78,64.58,59.52,100.0
49153,49153,United Kingdom,20210901,52.78,64.58,59.52,100.0
49183,49183,United Kingdom,20211001,50.0,53.65,57.74,25.0
49214,49214,United Kingdom,20211101,50.0,53.65,57.74,25.0
49244,49244,United Kingdom,20211201,50.0,53.65,57.74,25.0
49275,49275,United Kingdom,20210101,84.26,80.83,78.1,100.0
49306,49306,United Kingdom,20210201,87.96,83.96,81.67,100.0
49334,49334,United Kingdom,20210301,84.26,81.04,78.33,100.0
49365,49365,United Kingdom,20210401,80.56,78.96,75.95,100.0
49395,49395,United Kingdom,20210501,58.33,68.54,64.05,100.0
49426,49426,United Kingdom,20210601,63.89,71.67,67.62,100.0
49456,49456,United Kingdom,20210701,52.78,66.67,61.9,100.0
49487,49487,United Kingdom,20210801,52.78,66.67,61.9,100.0
49518,49518,United Kingdom,20210901,28.7,53.12,46.43,100.0
49548,49548,United Kingdom,20211001,32.41,45.83,48.81,25.0
49579,49579,United Kingdom,20211101,41.67,51.04,54.76,25.0
49609,49609,United Kingdom,20211201,41.67,51.04,54.76,25.0
49640,49640,United Kingdom,20210101,87.96,83.96,81.67,100.0
49671,49671,United Kingdom,20210201,87.96,83.96,81.67,100.0
49699,49699,United Kingdom,20210301,84.26,83.12,80.71,100.0
49730,49730,United Kingdom,20210401,62.04,68.54,64.05,100.0
49760,49760,United Kingdom,20210501,58.33,68.54,64.05,100.0
49791,49791,United Kingdom,20210601,50.0,63.85,58.69,100.0
49821,49821,United Kingdom,20210701,50.0,65.1,60.12,100.0
49852,49852,United Kingdom,20210801,50.0,65.1,60.12,100.0
49883,49883,United Kingdom,20210901,23.15,46.35,38.69,100.0
49913,49913,United Kingdom,20211001,23.15,36.98,38.69,25.0
49944,49944,United Kingdom,20211101,41.67,47.4,50.6,25.0
49974,49974,United Kingdom,20211201,41.67,47.4,50.6,25.0
50005,50005,Georgia,20210101,84.26,69.27,73.81,37.5
50036,50036,Georgia,20210201,83.33,68.75,73.21,37.5
50064,50064,Georgia,20210301,53.7,48.44,50.0,37.5
50095,50095,Georgia,20210401,64.81,59.79,66.55,12.5
50125,50125,Georgia,20210501,64.81,59.79,66.55,12.5
50156,50156,Georgia,20210601,64.81,59.79,66.55,12.5
50186,50186,Georgia,20210701,25.0,37.6,35.83,50.0
50217,50217,Georgia,20210801,25.0,38.85,37.26,50.0
50248,50248,Georgia,20210901,50.93,55.0,55.71,50.0
50278,50278,Georgia,20211001,47.22,52.92,53.33,50.0
50309,50309,Georgia,20211101,47.22,44.79,51.19,0.0
50339,50339,Georgia,20211201,50.0,47.92,54.76,0.0
50370,50370,Ghana,20210101,38.89,40.62,46.43,0.0
50401,50401,Ghana,20210201,38.89,40.62,46.43,0.0
50429,50429,Ghana,20210301,44.44,43.75,50.0,0.0
50460,50460,Ghana,20210401,47.22,43.85,50.12,0.0
50490,50490,Ghana,20210501,50.93,51.15,58.45,0.0
50521,50521,Ghana,20210601,42.59,46.46,53.1,0.0
50551,50551,Ghana,20210701,42.59,44.38,50.71,0.0
50582,50582,Ghana,20210801,42.59,38.12,43.57,0.0
50613,50613,Ghana,20210901,40.74,44.58,50.95,0.0
50643,50643,Ghana,20211001,40.74,44.58,50.95,0.0
50674,50674,Ghana,20211101,40.74,44.58,50.95,0.0
50704,50704,Ghana,20211201,37.96,44.27,50.6,0.0
50735,50735,Guinea,20210101,40.74,38.02,43.45,0.0
50766,50766,Guinea,20210201,47.69,41.93,47.92,0.0
50794,50794,Guinea,20210301,59.26,48.44,55.36,0.0
50825,50825,Guinea,20210401,61.11,56.35,64.4,0.0
50855,50855,Guinea,20210501,57.41,54.27,62.02,0.0
50886,50886,Guinea,20210601,58.33,57.08,65.24,0.0
50916,50916,Guinea,20210701,62.04,59.17,67.62,0.0
50947,50947,Guinea,20210801,62.04,59.17,67.62,0.0
50978,50978,Guinea,20210901,59.26,52.4,59.88,0.0
51008,51008,Guinea,20211001,62.96,54.48,62.26,0.0
51039,51039,Guinea,20211101,59.26,51.98,59.4,0.0
51069,51069,Guinea,20211201,59.26,54.48,62.26,0.0
51100,51100,Gambia,20210101,45.37,40.62,46.43,0.0
51131,51131,Gambia,20210201,45.37,42.71,48.81,0.0
51159,51159,Gambia,20210301,45.37,42.71,48.81,0.0
51190,51190,Gambia,20210401,38.89,42.81,48.93,0.0
51220,51220,Gambia,20210501,44.44,43.02,49.17,0.0
51251,51251,Gambia,20210601,38.89,39.9,45.6,0.0
51281,51281,Gambia,20210701,33.33,38.65,40.6,25.0
51312,51312,Gambia,20210801,33.33,47.71,50.95,25.0
51343,51343,Gambia,20210901,43.06,42.97,49.11,0.0
51373,51373,Gambia,20211001,33.33,39.69,45.36,0.0
51404,51404,Gambia,20211101,13.89,28.75,32.86,0.0
51434,51434,Gambia,20211201,13.89,28.75,32.86,0.0
51465,51465,Greece,20210101,84.26,83.75,83.21,87.5
51496,51496,Greece,20210201,81.48,81.88,81.07,87.5
51524,51524,Greece,20210301,88.89,89.69,90.0,87.5
51555,51555,Greece,20210401,87.96,87.92,87.98,87.5
51585,51585,Greece,20210501,71.3,81.04,80.12,87.5
51616,51616,Greece,20210601,62.04,74.58,72.74,87.5
51646,51646,Greece,20210701,41.67,58.65,54.52,87.5
51677,51677,Greece,20210801,66.2,74.53,72.68,87.5
51708,51708,Greece,20210901,80.09,80.78,79.82,87.5
51738,51738,Greece,20211001,80.09,82.03,81.25,87.5
51769,51769,Greece,20211101,80.09,82.03,81.25,87.5
51799,51799,Greece,20211201,80.09,82.03,81.25,87.5
51830,51830,Greenland,20210101,37.04,41.15,41.67,37.5
51861,51861,Greenland,20210201,37.04,44.9,45.95,37.5
51889,51889,Greenland,20210301,42.59,46.77,48.1,37.5
51920,51920,Greenland,20210401,37.04,46.98,48.33,37.5
51950,51950,Greenland,20210501,55.56,55.31,57.86,37.5
51981,51981,Greenland,20210601,50.93,52.71,54.88,37.5
52011,52011,Greenland,20210701,50.93,52.71,54.88,37.5
52042,52042,Greenland,20210801,38.89,43.85,44.76,37.5
52073,52073,Greenland,20210901,30.09,43.49,44.35,37.5
52103,52103,Greenland,20211001,30.09,43.49,44.35,37.5
52134,52134,Greenland,20211101,30.09,43.49,44.35,37.5
52164,52164,Greenland,20211201,30.56,38.02,43.45,0.0
52195,52195,Guatemala,20210101,52.31,49.22,47.32,62.5
52226,52226,Guatemala,20210201,43.06,44.01,41.37,62.5
52254,52254,Guatemala,20210301,52.78,49.48,47.62,62.5
52285,52285,Guatemala,20210401,49.07,51.15,49.52,62.5
52315,52315,Guatemala,20210501,51.85,51.77,50.24,62.5
52346,52346,Guatemala,20210601,51.85,53.54,54.05,50.0
52376,52376,Guatemala,20210701,51.85,53.54,54.05,50.0
52407,52407,Guatemala,20210801,52.78,56.56,57.5,50.0
52438,52438,Guatemala,20210901,66.2,72.45,72.08,75.0
52468,52468,Guatemala,20211001,66.2,72.45,72.08,75.0
52499,52499,Guatemala,20211101,46.76,58.39,56.01,75.0
52529,52529,Guatemala,20211201,52.31,58.7,56.37,75.0
52560,52560,Guam,20210101,62.96,59.37,62.5,37.5
52591,52591,Guam,20210201,56.48,58.23,61.19,37.5
52619,52619,Guam,20210301,41.67,42.71,48.81,0.0
52650,52650,Guam,20210401,44.44,50.52,57.74,0.0
52680,52680,Guam,20210501,44.44,50.52,57.74,0.0
52711,52711,Guam,20210601,43.52,50.0,57.14,0.0
52741,52741,Guam,20210701,43.52,50.0,57.14,0.0
52772,52772,Guam,20210801,43.52,50.0,57.14,0.0
52803,52803,Guam,20210901,50.93,54.17,61.9,0.0
52833,52833,Guam,20211001,43.52,53.12,57.14,25.0
52864,52864,Guam,20211101,46.3,51.56,58.93,0.0
52894,52894,Guam,20211201,37.96,46.87,53.57,0.0
52925,52925,Guyana,20210101,54.63,51.04,54.76,25.0
52956,52956,Guyana,20210201,54.63,51.04,54.76,25.0
52984,52984,Guyana,20210301,60.19,60.62,62.14,50.0
53015,53015,Guyana,20210401,60.19,65.21,67.38,50.0
53045,53045,Guyana,20210501,60.19,68.54,71.19,50.0
53076,53076,Guyana,20210601,60.19,66.46,68.81,50.0
53106,53106,Guyana,20210701,56.48,64.38,66.43,50.0
53137,53137,Guyana,20210801,56.48,64.38,66.43,50.0
53168,53168,Guyana,20210901,62.96,67.5,70.0,50.0
53198,53198,Guyana,20211001,65.74,70.31,73.21,50.0
53229,53229,Guyana,20211101,65.74,68.75,71.43,50.0
53259,53259,Guyana,20211201,54.63,62.5,64.29,50.0
53290,53290,Hong Kong,20210101,71.3,71.35,70.83,75.0
53321,53321,Hong Kong,20210201,71.3,71.35,70.83,75.0
53349,53349,Hong Kong,20210301,71.3,75.1,75.12,75.0
53380,53380,Hong Kong,20210401,71.3,76.35,76.55,75.0
53410,53410,Hong Kong,20210501,71.3,77.6,77.98,75.0
53441,53441,Hong Kong,20210601,71.3,77.6,77.98,75.0
53471,53471,Hong Kong,20210701,71.3,77.6,77.98,75.0
53502,53502,Hong Kong,20210801,65.74,74.48,74.4,75.0
53533,53533,Hong Kong,20210901,59.26,70.83,70.24,75.0
53563,53563,Hong Kong,20211001,59.26,70.83,70.24,75.0
53594,53594,Hong Kong,20211101,52.78,67.19,66.07,75.0
53624,53624,Hong Kong,20211201,55.56,68.75,67.86,75.0
53655,53655,Honduras,20210101,84.26,70.83,70.24,75.0
53686,53686,Honduras,20210201,89.81,71.88,71.43,75.0
53714,53714,Honduras,20210301,82.41,62.5,60.71,75.0
53745,53745,Honduras,20210401,82.41,66.35,66.9,62.5
53775,53775,Honduras,20210501,82.41,65.1,65.48,62.5
53806,53806,Honduras,20210601,78.7,71.25,72.5,62.5
53836,53836,Honduras,20210701,78.7,70.94,72.14,62.5
53867,53867,Honduras,20210801,78.7,72.19,73.57,62.5
53898,53898,Honduras,20210901,71.3,71.15,72.38,62.5
53928,53928,Honduras,20211001,63.89,66.98,67.62,62.5
53959,53959,Honduras,20211101,63.89,66.98,67.62,62.5
53989,53989,Honduras,20211201,63.89,58.12,57.5,62.5
54020,54020,Croatia,20210101,67.59,62.4,65.95,37.5
54051,54051,Croatia,20210201,52.78,54.06,56.43,37.5
54079,54079,Croatia,20210301,49.07,51.98,54.05,37.5
54110,54110,Croatia,20210401,43.52,48.85,50.48,37.5
54140,54140,Croatia,20210501,49.07,53.44,55.71,37.5
54171,54171,Croatia,20210601,46.3,51.87,53.93,37.5
54201,54201,Croatia,20210701,36.11,46.15,47.38,37.5
54232,54232,Croatia,20210801,33.8,44.84,45.89,37.5
54263,54263,Croatia,20210901,33.8,49.22,47.32,62.5
54293,54293,Croatia,20211001,33.8,52.34,50.89,62.5
54324,54324,Croatia,20211101,37.96,53.12,51.79,62.5
54354,54354,Croatia,20211201,40.74,53.12,51.79,62.5
54385,54385,Haiti,20210101,28.7,34.38,32.14,50.0
54416,54416,Haiti,20210201,36.11,38.54,36.9,50.0
54444,54444,Haiti,20210301,36.11,43.75,42.86,50.0
54475,54475,Haiti,20210401,37.96,44.79,44.05,50.0
54505,54505,Haiti,20210501,32.41,41.67,40.48,50.0
54536,54536,Haiti,20210601,50.93,56.25,57.14,50.0
54566,54566,Haiti,20210701,50.93,56.25,57.14,50.0
54597,54597,Haiti,20210801,53.7,61.56,63.21,50.0
54628,54628,Haiti,20210901,64.81,56.77,61.31,25.0
54658,54658,Haiti,20211001,64.81,63.02,68.45,25.0
54689,54689,Haiti,20211101,64.81,63.02,68.45,25.0
54719,54719,Haiti,20211201,64.81,63.02,68.45,25.0
54750,54750,Hungary,20210101,72.22,63.23,66.9,37.5
54781,54781,Hungary,20210201,72.22,64.48,68.33,37.5
54809,54809,Hungary,20210301,72.22,65.73,69.76,37.5
54840,54840,Hungary,20210401,79.63,71.46,76.31,37.5
54870,54870,Hungary,20210501,66.67,69.79,70.83,62.5
54901,54901,Hungary,20210601,49.07,56.25,55.36,62.5
54931,54931,Hungary,20210701,27.78,41.67,44.05,25.0
54962,54962,Hungary,20210801,27.78,41.67,44.05,25.0
54993,54993,Hungary,20210901,25.0,38.02,39.88,25.0
55023,55023,Hungary,20211001,27.78,39.58,41.67,25.0
55054,55054,Hungary,20211101,35.19,46.87,50.0,25.0
55084,55084,Hungary,20211201,35.19,43.75,46.43,25.0
55115,55115,Indonesia,20210101,68.06,55.47,58.04,37.5
55146,55146,Indonesia,20210201,69.91,59.01,62.08,37.5
55174,55174,Indonesia,20210301,71.76,68.39,72.8,37.5
55205,55205,Indonesia,20210401,71.76,68.39,72.8,37.5
55235,55235,Indonesia,20210501,71.76,68.39,72.8,37.5
